StoryID,SentenceID,tagged_text
109,10,"[('I', 'Det'), ('Lutung', 'Noun'), ('laut', 'Prep'), ('iya', 'Noun'), ('sirep', 'Part'), ('pas', 'Verb'), ('sirep', 'Noun'), ('ngipi', 'Part'), ('kone', 'Verb'), ('iya', 'Noun')]"
109,11,"[('Di', 'Prep'), ('pengipian', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('metemu', 'Part'), ('ajak', 'Verb'), ('dagang', 'Noun'), ('tuak', 'Noun')]"
109,12,"[('Meli', 'Det'), ('kone', 'PropN'), ('iya', 'PropN'), ('tuak', 'PropN'), ('bayahina', 'PropN'), ('aju', 'PropN'), ('kuud', 'PropN'), ('amonto', 'PropN'), ('dogen', 'Adj'), ('kone', 'Verb'), ('satuane', 'Noun'), ('bawak', 'Adj'), ('jani', 'Adj'), ('suba', 'Adj'), ('suud', 'Verb')]"
110,0,"[('Ada', 'Pronoun'), ('tuturan', 'Noun'), ('satua', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('teken', 'Prep'), ('I', 'Det'), ('Kekua', 'Noun')]"
110,1,"[('I', 'Det'), ('Lutung', 'Noun'), ('sedek', 'Verb'), ('masayuban', 'Verb'), ('di', 'Prep'), ('beten', 'Noun'), ('kayune', 'Part'), ('saget', 'Noun'), ('dingeha', 'Part'), ('I', 'Det'), ('Kekua', 'Noun'), ('nyesel', 'Part'), ('iba', 'Pronoun'), ('kene', 'Verb'), ('munyine', 'Noun'), ('kene', 'Part'), ('lacure', 'Noun'), ('masan', 'Part'), ('ujanujan', 'Noun'), ('keweh', 'Part'), ('pesan', 'Adj'), ('ngalih', 'Verb'), ('amah', 'Noun'), ('yen', 'Prep'), ('makelo', 'Noun'), ('kene', 'Part'), ('sing', 'Adj'), ('buungan', 'Verb'), ('deweke', 'Noun'), ('lakar', 'Verb'), ('mati', 'Adj')]"
110,2,"[('Mara', 'Noun'), ('ningeh', 'Part'), ('munyi', 'Verb'), ('keto', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('maekin', 'Verb'), ('tongose', 'Noun'), ('ento', 'Pronoun')]"
110,3,"[('Saget', 'Part'), ('tepukina', 'Verb'), ('I', 'Det'), ('Kekua', 'PropN'), ('berag', 'Adj'), ('akig', 'Adj'), ('sajan', 'Verb'), ('mirib', 'Noun'), ('tuna', 'Part'), ('amah', 'Noun')]"
110,4,"[('Lantas', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('ngomong', 'Noun'), ('nimbal', 'Part'), ('Ih', 'Part'), ('Kekua', 'Pronoun'), ('suud', 'Verb'), ('monto', 'Verb'), ('maselselan', 'Noun')]"
110,5,"[('Ne', 'Noun'), ('awake', 'Part'), ('nepukin', 'Verb'), ('tongos', 'Noun'), ('melah', 'Adj'), ('ditu', 'Adj'), ('dauh', 'Verb'), ('tukad', 'Noun'), ('cengcenge', 'Part'), ('ada', 'Verb'), ('pondok', 'Noun'), ('ento', 'Prep'), ('pondok', 'Noun'), ('I', 'Det'), ('Kaki', 'PropN'), ('Perodong', 'PropN')]"
110,6,"[('Disisin', 'Noun'), ('abiane', 'Noun'), ('bek', 'Part'), ('ada', 'Verb'), ('punyan', 'Noun'), ('biu', 'Noun')]"
110,7,"[('Abulan', 'Noun'), ('ane', 'Prep'), ('suba', 'Adj'), ('liwat', 'Verb'), ('awake', 'Noun'), ('maan', 'Verb'), ('liwat', 'Noun'), ('ditu', 'Adj')]"
110,8,"[('Buine', 'Noun'), ('liu', 'Adj'), ('wayah-wayah', 'Part'), ('mirib', 'Prep'), ('jani', 'Adj'), ('suba', 'Adj'), ('pada', 'Verb'), ('nasak', 'Verb')]"
110,9,"[('prejani', 'Noun'), ('ilang', 'Noun'), ('sedukne', 'Part'), ('I', 'Det'), ('Kekua', 'Noun'), ('mara', 'Prep'), ('ningeh', 'Noun'), ('orta', 'Part'), ('keto', 'Noun')]"
110,10,"[('Demen', 'Noun'), ('kenehne', 'Pronoun'), ('lakar', 'Verb'), ('ngamah', 'Verb'), ('biu', 'Noun'), ('nasak', 'Part'), ('laut', 'Prep'), ('ia', 'Pronoun'), ('masaut', 'Verb'), ('enggal', 'Noun'), ('Aduh', 'Part'), ('Sang', 'Det'), ('Lutung', 'Noun'), ('yen', 'Prep'), ('keto', 'Noun'), ('apa', 'Pronoun'), ('kaden', 'Noun'), ('melahne', 'Part'), ('nanging', 'Prep'), ('kenken', 'Pronoun'), ('kema', 'Adj'), ('sawireh', 'Verb'), ('pondoke', 'Noun'), ('ento', 'Prep'), ('joh', 'Noun'), ('tukad', 'Part'), ('cengcenge', 'Noun'), ('linggah', 'Part'), ('buina', 'Prep'), ('keweh', 'Verb'), ('pesan', 'Noun'), ('ngliwat', 'Noun')]"
110,11,"[('Mara', 'Noun'), ('keto', 'Noun'), ('munyine', 'Part'), ('I', 'Det'), ('Kekua', 'Noun'), ('lantas', 'Adj'), ('I', 'Det'), ('Lutung', 'Noun'), ('masaut', 'Verb'), ('belog', 'Adj'), ('iba', 'Pronoun'), ('Kekua', 'Verb'), ('Cai', 'Pronoun'), ('kaden', 'Noun'), ('dueg', 'Adj'), ('nglangi', 'Part'), ('yen', 'Prep'), ('tuah', 'Adj'), ('cai', 'Pronoun'), ('sakti', 'Adj'), ('jalan', 'Adj'), ('kema', 'Verb'), ('sibarengan', 'Noun')]"
110,12,"[('Gandong', 'Noun'), ('awake', 'Part'), ('ngliwatin', 'Noun'), ('tukad', 'Part'), ('suba', 'Adj'), ('neked', 'Verb'), ('ditu', 'Adj'), ('awake', 'Verb'), ('menek', 'Noun'), ('punyan', 'Noun'), ('biu', 'Part'), ('cai', 'Pronoun'), ('ngantosang', 'Verb'), ('beten', 'Noun'), ('di', 'Prep'), ('bongkolne', 'Noun')]"
110,13,"[('Yen', 'Prep'), ('maan', 'Verb'), ('biu', 'Noun'), ('tetelu', 'Part'), ('cai', 'Pronoun'), ('abesik', 'Num'), ('awake', 'Part'), ('dadua', 'Num')]"
110,14,"[('Gelisang', 'Noun'), ('satua', 'Noun'), ('enggal', 'Part'), ('majalan', 'Verb'), ('kone', 'Part'), ('ajaka', 'Prep'), ('dadua', 'Num'), ('ngliwatin', 'Part'), ('tukad', 'Noun'), ('cengcenge', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('magandong', 'Noun'), ('ditundun', 'Part'), ('I', 'Det'), ('Kekuane', 'Noun')]"
110,15,"[('Ngesir', 'Noun'), ('pejalane', 'Part'), ('I', 'Det'), ('Kekua', 'PropN'), ('nut', 'Verb'), ('yeh', 'Noun'), ('wireh', 'Prep'), ('ia', 'Pronoun'), ('dueg', 'Adj'), ('nglangi', 'Adj')]"
110,16,"[('I', 'Det'), ('Lutung', 'Noun'), ('sambilanga', 'Prep'), ('kejengat-kejengit', 'Pronoun'), ('negak', 'Verb'), ('ditundun', 'Part'), ('I', 'Det'), ('Kekuane', 'Noun')]"
110,17,"[('Enggal', 'Noun'), ('kone', 'Part'), ('nganteg', 'Verb'), ('disisin', 'Noun'), ('tukade', 'Part'), ('lantas', 'Adj'), ('bareng', 'Part'), ('majalan', 'Verb'), ('tur', 'Prep'), ('saget', 'Pronoun'), ('ngenah', 'Verb'), ('ada', 'Verb'), ('pondok', 'Noun')]"
110,18,"[('Pondoke', 'Noun'), ('ento', 'Prep'), ('gelah', 'Noun'), ('I', 'Det'), ('Kaki', 'Noun'), ('Perodong', 'Part'), ('ditu', 'Adj'), ('lantas', 'Adj'), ('I', 'Det'), ('Lutung', 'Noun'), ('tolah-tolih', 'Noun'), ('ngiwasang', 'Part'), ('I', 'Det'), ('Kaki', 'PropN'), ('Perodong', 'PropN')]"
110,19,"[('Kekaden', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('pondoke', 'Noun'), ('suung', 'Part'), ('ngenggalang', 'Adj'), ('ia', 'Pronoun'), ('menek', 'Verb'), ('punyan', 'Noun'), ('biu', 'Part'), ('ane', 'Prep'), ('sedeng', 'Verb'), ('mabuah', 'Noun'), ('nasak', 'Noun')]"
110,20,"[('I', 'Det'), ('Kekua', 'PropN'), ('ngantosang', 'Verb'), ('di', 'Prep'), ('bongkol', 'Noun'), ('punyan', 'Noun'), ('biune', 'Noun')]"
110,21,"[('Gelisang', 'Noun'), ('satua', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('ngempok', 'Part'), ('biu', 'Verb'), ('masane', 'Noun'), ('nasa', 'Part'), ('duang', 'Num'), ('bulih', 'Part'), ('tur', 'Prep'), ('peluta', 'Verb'), ('amaha', 'Noun'), ('maka', 'Noun'), ('dadua', 'Num')]"
110,22,"[('I', 'Det'), ('kekua', 'PropN'), ('baanga', 'Verb'), ('kulitne', 'Noun'), ('dogen', 'Adj')]"
110,23,"[('Makelo-kelo', 'Noun'), ('I', 'Det'), ('Kekua', 'PropN'), ('gedeg', 'PropN'), ('sawireh', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('tusing', 'Adj'), ('satunit', 'Verb'), ('teken', 'Prep'), ('janji', 'Noun')]"
110,24,"[('Jeg', 'Part'), ('ia', 'Pronoun'), ('pragat', 'Verb'), ('maan', 'Verb'), ('kulit', 'Noun'), ('biune', 'Part'), ('dogen', 'Adj')]"
110,25,"[('Sedeng', 'Verb'), ('iteha', 'Verb'), ('I', 'Det'), ('Lutung', 'Noun'), ('ngamah', 'Verb'), ('biu', 'Noun'), ('lantas', 'Adj'), ('teka', 'Verb'), ('I', 'Det'), ('Kaki', 'PropN'), ('Perodong', 'PropN'), ('ngaba', 'Verb'), ('tumbak', 'Noun'), ('lanying', 'Part'), ('tur', 'Prep'), ('ngomong', 'Adj'), ('Bah', 'Part'), ('ne', 'Prep'), ('I', 'Det'), ('Lutung', 'Noun'), ('ngamah', 'Verb'), ('biune', 'Noun'), ('jani', 'Adj'), ('lakar', 'Verb'), ('matiang', 'Verb')]"
110,26,"[('I', 'Det'), ('Kekua', 'PropN'), ('mengkeb', 'Verb'), ('di', 'Prep'), ('beten', 'Noun'), ('punyan', 'Noun'), ('biune', 'Part'), ('Kaki', 'Noun'), ('Perodong', 'Part'), ('majalan', 'Verb'), ('adeng-adeng', 'Noun'), ('ngintip', 'Part'), ('I', 'Det'), ('Lutung', 'Noun')]"
110,27,"[('I', 'Det'), ('Lutung', 'Noun'), ('kaliwat', 'Adj'), ('demen', 'Adj'), ('kenehne', 'Adj'), ('ngamah', 'Verb'), ('biu', 'Noun'), ('nasak', 'Part'), ('tusing', 'Adj'), ('tau', 'Verb'), ('teken', 'Prep'), ('ketekan', 'Noun'), ('baya', 'Noun'), ('iteh', 'Part'), ('ngamah', 'Verb'), ('biu', 'Noun'), ('nasak', 'Noun'), ('di', 'Prep'), ('punya', 'Noun')]"
110,28,"[('Sedeng', 'Verb'), ('iteha', 'Verb'), ('I', 'Det'), ('Lutung', 'Noun'), ('ngamah', 'Verb'), ('biu', 'Noun'), ('lantas', 'Adj'), ('katumbak', 'Verb'), ('baan', 'Prep'), ('I', 'Det'), ('Kaki', 'PropN'), ('Perodong', 'PropN'), ('beneng', 'Verb'), ('lambungne', 'Noun')]"
110,29,"[('I', 'Det'), ('Lutung', 'Noun'), ('maglebug', 'Part'), ('ulung', 'Verb'), ('ka', 'Prep'), ('tanahe', 'Noun'), ('lantas', 'Noun'), ('mati', 'Noun')]"
110,30,"[('Bangken', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('tadtade', 'Part'), ('kapondoke', 'Noun'), ('ban', 'Part'), ('I', 'Det'), ('Kaki', 'PropN'), ('Perodong', 'PropN')]"
110,31,"[('Keto', 'Noun'), ('suba', 'Adj'), ('upah', 'Part'), ('anake', 'Pronoun'), ('demen', 'Adj'), ('mamaling', 'Part'), ('tur', 'Prep'), ('demen', 'Adj'), ('nguluk-nguluk', 'Part'), ('timpal', 'Noun')]"
111,0,"[('Kacerita', 'Noun'), ('ada', 'Verb'), ('I', 'Det'), ('Lutung', 'Noun'), ('masawitra', 'Noun'), ('ajak', 'Part'), ('I', 'Det'), ('Kekua', 'Noun')]"
111,1,"[('Sedek', 'Noun'), ('dina', 'Noun'), ('anu', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('mamaling', 'Part'), ('isen', 'Verb'), ('di', 'Prep'), ('tegal', 'Noun'), ('dukuh', 'Noun'), ('Kantrungan', 'Part'), ('ngajak', 'Verb'), ('I', 'Det'), ('Kekua', 'Noun')]"
111,2,"[('Sedeng', 'Verb'), ('iteha', 'Verb'), ('ngokoh', 'Verb'), ('Isen', 'Noun'), ('saget', 'Part'), ('teka', 'Verb'), ('dane', 'Pronoun'), ('Dukuh', 'Verb'), ('Kantrungan', 'Noun')]"
111,3,"[('I', 'Det'), ('Lutung', 'Noun'), ('encol', 'Part'), ('makecos', 'Verb'), ('ka', 'Prep'), ('punya', 'Noun'), ('kayune', 'Part'), ('sambilanga', 'Prep'), ('magending', 'Verb'), ('pupuh', 'Noun'), ('durma', 'Noun')]"
111,4,"[('Jero', 'Noun'), ('Dukuh', 'Noun'), ('puniki', 'Prep'), ('jua', 'Noun'), ('pirengan', 'Part'), ('I', 'Det'), ('Kekua', 'Noun'), ('ia', 'Pronoun'), ('manyingid', 'Verb'), ('Di', 'Prep'), ('batan', 'Noun'), ('tengkulak', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('ia', 'Pronoun'), ('bubuan', 'Verb'), ('Menek', 'Noun'), ('di', 'Prep'), ('kayu', 'Noun'), ('ia', 'Pronoun'), ('manyingid', 'Part'), ('Ih', 'Part'), ('dukuh', 'Noun'), ('Kantrungan', 'Part'), ('Nyen', 'Pronoun'), ('alih', 'Verb'), ('jero', 'Noun'), ('jani', 'Adj'), ('Dukuh', 'Verb'), ('Kantrungan', 'Noun'), ('ngenggalang', 'Adj'), ('ngungkab', 'Verb'), ('tengkulak', 'Noun')]"
111,5,"[('Bakatanga', 'Noun'), ('I', 'Det'), ('Kekua', 'Noun'), ('ia', 'Pronoun'), ('kijap-kijap', 'Verb'), ('laut', 'Prep'), ('abane', 'Noun'), ('mulih', 'Verb')]"
111,6,"[('Teked', 'Pronoun'), ('jumah', 'Adj'), ('dane', 'Pronoun'), ('dukuh', 'Verb'), ('ngaukin', 'Prep'), ('pianaknyane', 'PropN'), ('Luh', 'PropN'), ('Ayu', 'PropN'), ('Kantrungan', 'Part'), ('tur', 'Prep'), ('tundene', 'Pronoun'), ('ngae', 'Verb'), ('basa', 'Noun'), ('sawireh', 'Pronoun'), ('lakar', 'Verb'), ('nampah', 'Verb'), ('I', 'Det'), ('Kekua', 'PropN'), ('anggon', 'Verb'), ('lawar', 'Noun')]"
111,7,"[('I', 'Det'), ('Kekua', 'PropN'), ('celepanga', 'Verb'), ('ka', 'Prep'), ('krangkenge', 'Noun'), ('tur', 'Prep'), ('encol', 'Verb'), ('ngaliang', 'Noun'), ('kulit', 'Noun'), ('bantal', 'Part'), ('teken', 'Prep'), ('kulit', 'Noun'), ('biu', 'Part'), ('kuning', 'Adj'), ('manut', 'Part'), ('pangidih', 'Prep'), ('I', 'Det'), ('Kekua', 'Noun'), ('ring', 'Prep'), ('dane', 'Pronoun'), ('Jero', 'Verb'), ('Dukuh', 'Noun')]"
111,8,"[('Tan', 'Noun'), ('panaen', 'Noun'), ('saget', 'Part'), ('teka', 'Verb'), ('I', 'Det'), ('Lutung', 'Noun'), ('nelokin', 'Part'), ('I', 'Det'), ('Kekua', 'Noun'), ('sambilanga', 'Prep'), ('kedek', 'Verb'), ('ingkel-ingkel', 'Noun'), ('sambilana', 'Part'), ('ngraos', 'Verb'), ('Kaden', 'Noun'), ('wake', 'Part'), ('iba', 'Pronoun'), ('suba', 'Adj'), ('bangka', 'Part'), ('I', 'Det'), ('Kekua', 'Noun'), ('masut', 'Part'), ('Uduh', 'Part'), ('iba', 'Pronoun'), ('Lutung', 'Noun'), ('pelih', 'Part'), ('pisan', 'Adj'), ('tetenger', 'Verb'), ('ibane', 'Part'), ('wireh', 'Prep'), ('dinane', 'Verb'), ('mani', 'Noun'), ('wake', 'Pronoun'), ('lakar', 'Verb'), ('keantenang', 'Verb'), ('ngajak', 'Verb'), ('Luh', 'PropN'), ('Ayu', 'PropN'), ('Kantrungan', 'Part'), ('tur', 'Prep'), ('wake', 'Pronoun'), ('dini', 'Adj'), ('maura', 'Verb'), ('baan', 'Prep'), ('amah-amahan', 'Noun')]"
111,9,"[('Ento', 'Prep'), ('iwasin', 'PropN'), ('Luh', 'PropN'), ('Ayu', 'Part'), ('sedek', 'Verb'), ('ngaenang', 'Verb'), ('wake', 'Noun'), ('boreh', 'Noun')]"
111,10,"[('I', 'Det'), ('Lutung', 'Noun'), ('matolihan', 'Part'), ('sambilanga', 'Prep'), ('ngetel', 'Noun'), ('paosne', 'Part'), ('nepukin', 'Verb'), ('buka', 'Prep'), ('apa', 'Pronoun'), ('ane', 'Prep'), ('orahanga', 'Verb'), ('baan', 'Prep'), ('I', 'Det'), ('Kekua', 'PropN'), ('sarwi', 'PropN'), ('ngraos', 'Verb'), ('Duh', 'Noun'), ('Kekua', 'Part'), ('tutugang', 'Noun'), ('legan', 'Part'), ('ibane', 'Verb'), ('tekening', 'Noun'), ('wake', 'Part'), ('wake', 'Verb'), ('ja', 'Part'), ('nyilurin', 'Noun'), ('iba', 'Pronoun'), ('nongos', 'Verb'), ('di', 'Prep'), ('krangkenge', 'Noun')]"
111,11,"[('Masaut', 'Noun'), ('I', 'Det'), ('Kekua', 'PropN'), ('Nah', 'Part'), ('dong', 'Adj'), ('enggalang', 'Verb'), ('je', 'Noun'), ('bukaang', 'Part'), ('jelana', 'Verb'), ('krangkenge', 'Noun'), ('Disubane', 'Part'), ('mabukaang', 'Verb'), ('krangkenge', 'Noun'), ('encol', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('macelep', 'Noun'), ('ka', 'Prep'), ('krangkenge', 'Noun')]"
111,12,"[('I', 'Det'), ('Kekua', 'PropN'), ('nyelihsih', 'PropN'), ('pesu', 'Part'), ('lantas', 'Adj'), ('ngancing', 'Verb'), ('krangkenge', 'Noun')]"
111,13,"[('kacerita', 'Noun'), ('Ni', 'Det'), ('Ayu', 'PropN'), ('Kantrungan', 'PropN'), ('tengkejut', 'PropN'), ('rikale', 'PropN'), ('maekin', 'Verb'), ('krangkenge', 'Noun'), ('lakar', 'Verb'), ('nyemak', 'Verb'), ('I', 'Det'), ('Kekua', 'PropN'), ('tepukine', 'PropN'), ('ada', 'Verb'), ('Lutung', 'Noun'), ('di', 'Prep'), ('tengah', 'Noun'), ('krangkenge', 'Noun')]"
111,14,"[('Lantas', 'Noun'), ('nyeritin', 'Part'), ('reramane', 'Verb'), ('Bapa', 'Noun'), ('wenten', 'Verb'), ('bojog', 'Noun'), ('ring', 'Prep'), ('krangkenge', 'Noun'), ('keto', 'Noun'), ('raos', 'Part'), ('Ni', 'Det'), ('Ayu', 'Noun')]"
111,15,"[('Jero', 'Noun'), ('Dukuh', 'Noun'), ('Kantrungan', 'Part'), ('ngenggalang', 'Adj'), ('ke', 'Part'), ('krangkenge', 'Part'), ('Bah', 'Part'), ('sedeng', 'Noun'), ('melaha', 'Part'), ('ada', 'Verb'), ('Lutung', 'Noun'), ('mokoh', 'Adj'), ('lung', 'Part'), ('pesan', 'Adj'), ('anggon', 'Verb'), ('olah-olahan', 'Noun')]"
111,16,"[('Keto', 'Noun'), ('pangandikan', 'Part'), ('dane', 'Pronoun'), ('jero', 'Verb'), ('Dukuh', 'Noun')]"
111,17,"[('I', 'Det'), ('Lutung', 'Noun'), ('nimbal', 'Part'), ('nyawis', 'Verb'), ('Inggih', 'Noun'), ('jero', 'Part'), ('Dukuh', 'Verb'), ('mangdane', 'Noun'), ('uning', 'Part'), ('yening', 'Prep'), ('ngolah', 'Verb'), ('ulam', 'Noun'), ('Lutung', 'Noun'), ('mangda', 'Prep'), ('nenten', 'Adj'), ('pahit', 'Verb'), ('kadi', 'Prep'), ('kantawali', 'Verb'), ('sampunang', 'Noun'), ('bacin', 'Part'), ('tiange', 'Pronoun'), ('medal', 'Verb')]"
111,18,"[('Mangdane', 'Noun'), ('titiang', 'Pronoun'), ('padem', 'Verb'), ('tur', 'Prep'), ('olahan', 'Noun'), ('titiange', 'Pronoun'), ('rasane', 'Adj'), ('becik', 'Adj'), ('puniki', 'Prep'), ('muncuk', 'Noun'), ('ikuh', 'Part'), ('titiange', 'Pronoun'), ('bebed', 'Verb'), ('antuk', 'Prep'), ('gilingan', 'Noun'), ('kapas', 'Part'), ('miwah', 'Prep'), ('duk', 'Prep'), ('usan', 'Verb'), ('kenten', 'Noun'), ('tunjel', 'Part'), ('ikuh', 'Prep'), ('titiange', 'Pronoun')]"
111,19,"[('Gelisang', 'Noun'), ('satua', 'Noun'), ('encol', 'Part'), ('dane', 'Pronoun'), ('Jero', 'Verb'), ('Dukuh', 'Noun'), ('Kantrungan', 'Part'), ('medbed', 'Noun'), ('ikuh', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('saha', 'Prep'), ('kaenjutin', 'Noun')]"
111,20,"[('Suba', 'Verb'), ('gede', 'Adj'), ('apine', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('ngencolang', 'Part'), ('makecos', 'Verb'), ('ka', 'Prep'), ('raab', 'Noun'), ('umah', 'Noun'), ('jero', 'Part'), ('dukuhe', 'Noun')]"
111,21,"[('Makwewengan', 'Noun'), ('Jero', 'Part'), ('Dukuh', 'Noun'), ('ngotonang', 'Part'), ('umah', 'Noun'), ('denene', 'Part'), ('puun', 'Adj')]"
111,22,"[('Keto', 'Noun'), ('upah', 'Part'), ('awak', 'Noun'), ('belog', 'Adj'), ('ngugu', 'Noun'), ('munyi', 'Part'), ('manis', 'Adj'), ('tuara', 'Adj'), ('nawang', 'Verb'), ('ejite', 'Noun'), ('kabandilin', 'Noun')]"
111,23,"[('Napi', 'Noun'), ('munyi', 'Part'), ('patut', 'Adj'), ('pinehin', 'Part'), ('malu', 'Adj'), ('eda', 'Adj'), ('iju', 'Verb'), ('malaksana', 'Noun'), ('satonden', 'Part'), ('melah', 'Adj'), ('baan', 'Prep'), ('ngaresepang', 'Noun'), ('apang', 'Prep'), ('tusing', 'Adj'), ('gangsaran', 'Verb'), ('tindak', 'Noun'), ('kuangan', 'Verb'), ('daya', 'Noun')]"
112,0,"[('ceritayang', 'Noun'), ('I', 'Det'), ('Lutung', 'Noun'), ('malali-lali', 'Noun'), ('di', 'Prep'), ('sisin', 'Noun'), ('alase', 'Noun'), ('tepukina', 'Verb'), ('I', 'Det'), ('kambing', 'Noun'), ('sedek', 'Verb'), ('medem', 'Verb'), ('beten', 'Noun'), ('kayune', 'Part'), ('ngrembun', 'Noun')]"
112,1,"[('I', 'Det'), ('Lutung', 'Noun'), ('munyine', 'Part'), ('manis', 'Adj'), ('nyapatin', 'Adj'), ('Yeh', 'Verb'), ('sedeng', 'Noun'), ('melaha', 'Part'), ('I', 'Det'), ('Kambing', 'Noun'), ('dini', 'Adj')]"
112,2,"[('Jalan', 'Noun'), ('mesekaa', 'Part'), ('ngae', 'Verb'), ('abian', 'Noun'), ('kacang', 'Part'), ('lindung', 'Noun')]"
112,3,"[('Manian', 'Part'), ('apa', 'Pronoun'), ('ada', 'Verb'), ('pupunin', 'Part'), ('I', 'Det'), ('Kambing', 'PropN'), ('nyautin', 'Verb'), ('dabdab', 'Noun'), ('Kenken', 'Pronoun'), ('baan', 'Prep'), ('nabdabang', 'Noun'), ('apang', 'Prep'), ('nyak', 'Verb'), ('manut', 'Noun'), ('paedumane', 'Part'), ('Mani', 'Adj'), ('puan', 'Part'), ('apang', 'Prep'), ('eda', 'Adj'), ('ngranayang', 'Verb'), ('rebat', 'Noun'), ('matimpal', 'Noun')]"
112,4,"[('I', 'Det'), ('Lutung', 'Noun'), ('munyinne', 'Part'), ('getar', 'Verb'), ('nyauitin', 'Noun'), ('Kene', 'Part'), ('ento', 'Pronoun'), ('kambing', 'Verb'), ('saluir', 'Noun'), ('edon', 'Part'), ('iba', 'Pronoun'), ('ane', 'Prep'), ('ngelahang', 'Verb'), ('sekancan', 'Noun'), ('buah', 'Noun'), ('wake', 'Part'), ('ane', 'Prep'), ('muponin', 'Noun')]"
112,5,"[('Asing', 'Noun'), ('ane', 'Prep'), ('lenyok', 'Verb'), ('teken', 'Prep'), ('subaya', 'Noun'), ('apang', 'Prep'), ('tusing', 'Adj'), ('nepukin', 'Verb'), ('rahayu', 'Noun')]"
112,6,"[('I', 'Det'), ('Kambing', 'PropN'), ('manggutan', 'Verb'), ('sarwi', 'Noun'), ('ngomong', 'Part'), ('Nah', 'Part'), ('wake', 'Part'), ('ane', 'Prep'), ('nyadia', 'Verb'), ('nginutin', 'Noun'), ('munyin', 'Part'), ('ibane', 'Noun')]"
112,7,"[('Suba', 'Verb'), ('pragat', 'Verb'), ('subayane', 'Noun'), ('ajak', 'Part'), ('dadua', 'Num'), ('lantas', 'Noun'), ('ngawitin', 'Part'), ('ngae', 'Verb'), ('abian', 'Noun')]"
112,8,"[('I', 'Det'), ('kambing', 'PropN'), ('ngedeng', 'PropN'), ('tenggala', 'Part'), ('I', 'Det'), ('Lutung', 'Noun'), ('ngatehang', 'Noun'), ('uli', 'Prep'), ('duri', 'Noun')]"
112,9,"[('I', 'Det'), ('Kambing', 'PropN'), ('tundune', 'PropN'), ('telah', 'Verb'), ('kapecutin', 'Noun'), ('kanti', 'Part'), ('balanbalan', 'Noun'), ('pajlantah', 'Part'), ('sasubane', 'Noun'), ('lanyah', 'Part'), ('ajaka', 'Prep'), ('dadua', 'Num'), ('seleg', 'Part'), ('mamula', 'Verb'), ('kacang', 'Noun')]"
112,10,"[('ceritayang', 'Pronoun'), ('jani', 'Adj'), ('suba', 'Adj'), ('mentik', 'Verb'), ('melah', 'Adj'), ('kacange', 'Adj'), ('sabilang', 'Verb'), ('medon', 'Noun'), ('amaha', 'Noun'), ('baan', 'Prep'), ('I', 'Det'), ('Kambing', 'PropN'), ('Bah', 'Part'), ('yen', 'Prep'), ('kene', 'Verb'), ('undukne', 'Noun'), ('pocol', 'Noun'), ('makaronan', 'Part'), ('ngajak', 'Verb'), ('I', 'Det'), ('Kambing', 'Noun'), ('Buin', 'Noun'), ('pidan', 'Noun'), ('kacange', 'Pronoun'), ('lakar', 'Verb'), ('mabuah', 'Verb'), ('Makejang', 'Noun'), ('done', 'Noun'), ('liglig', 'Part'), ('amah', 'Verb'), ('kambing', 'Noun')]"
113,0,"[('Kacerita', 'Noun'), ('di', 'Prep'), ('tengah', 'Noun'), ('alase', 'Noun'), ('ada', 'Verb'), ('buron', 'Noun'), ('makelo', 'Part'), ('suba', 'Adj'), ('mekasihan', 'Verb')]"
113,1,"[('Burone', 'Noun'), ('ento', 'Pronoun'), ('madan', 'Verb'), ('I', 'Det'), ('Lutung', 'Noun'), ('tekening', 'Part'), ('I', 'Det'), ('Kancil', 'Noun')]"
113,2,"[('Dugase', 'Noun'), ('ento', 'Prep'), ('sedeng', 'Noun'), ('musim', 'Part'), ('panes', 'Noun')]"
113,3,"[('Sekancan', 'Noun'), ('tetumbuhane', 'Part'), ('pada', 'Noun'), ('layu', 'Part'), ('kerana', 'Prep'), ('makelo', 'Pronoun'), ('sing', 'Adj'), ('tuun', 'Verb'), ('ujan', 'Noun')]"
113,4,"[('Di', 'Prep'), ('tengah', 'Noun'), ('alase', 'Noun'), ('I', 'Det'), ('Kancil', 'Noun'), ('ngilag', 'Part'), ('ngamah', 'Verb'), ('padang', 'Noun'), ('ane', 'Prep'), ('suba', 'Adj'), ('tuh', 'Verb')]"
